theme,mouvement,count
science_progres,lumieres,100
morale_vertu,lumieres,409
melancolie_spleen,romantisme,768
reve_spiritualite,romantisme,437
violence_sociale,naturalisme,256
corps_physiologie,naturalisme,1134
societe_politique,lumieres,200
nature_paysage,romantisme,1034
raison_philosophie,lumieres,317
quotidien_objets,naturalisme,944
amour_sentiments,romantisme,1078
travail_misere,naturalisme,435
TOTAL_romantisme,romantisme,3317
TOTAL_naturalisme,naturalisme,2769
TOTAL_lumieres,lumieres,1026
