theme,mouvement,count
science_progres,lumieres,121
morale_vertu,lumieres,472
melancolie_spleen,romantisme,405
reve_spiritualite,romantisme,126
violence_sociale,naturalisme,224
corps_physiologie,naturalisme,888
societe_politique,lumieres,206
nature_paysage,romantisme,339
raison_philosophie,lumieres,258
quotidien_objets,naturalisme,937
amour_sentiments,romantisme,733
travail_misere,naturalisme,527
TOTAL_romantisme,romantisme,1603
TOTAL_naturalisme,naturalisme,2576
TOTAL_lumieres,lumieres,1057
