theme,mouvement,count
science_progres,lumieres,108
morale_vertu,lumieres,278
melancolie_spleen,romantisme,357
reve_spiritualite,romantisme,163
violence_sociale,naturalisme,404
corps_physiologie,naturalisme,463
societe_politique,lumieres,258
nature_paysage,romantisme,293
raison_philosophie,lumieres,275
quotidien_objets,naturalisme,468
amour_sentiments,romantisme,348
travail_misere,naturalisme,323
TOTAL_romantisme,romantisme,1161
TOTAL_naturalisme,naturalisme,1658
TOTAL_lumieres,lumieres,919
