mot;occurrence;frequence
ont;128;0.0038
action;8;0.0002
enfin;28;0.0008
quatre;30;0.0009
œuvre;6;0.0002
estime;17;0.0005
convenez;6;0.0002
mœurs;13;0.0004
vis-à-vis;8;0.0002
rendirent;6;0.0002
siècle;12;0.0004
étions;8;0.0002
figure;29;0.0009
maris;8;0.0002
aise;17;0.0005
véritable;7;0.0002
tira;11;0.0003
te;9;0.0003
accorder;16;0.0005
visites;6;0.0002
homme;95;0.0028
pris;23;0.0007
and;7;0.0002
né;7;0.0002
gens;38;0.0011
eurent;7;0.0002
épreuve;7;0.0002
détails;9;0.0003
différence;9;0.0003
langue;16;0.0005
manière;9;0.0003
coquette;6;0.0002
ismène;8;0.0002
continuer;9;0.0003
mesdames;12;0.0004
extravagance;6;0.0002
possible;17;0.0005
appris;13;0.0004
conquête;6;0.0002
apparemment;19;0.0006
assurer;11;0.0003
repartit;10;0.0003
rouge;8;0.0002
appelait;6;0.0002
pensions;12;0.0004
temples;6;0.0002
eut;41;0.0012
hier;8;0.0002
étonnement;6;0.0002
or;16;0.0005
puisse;10;0.0003
doigt;9;0.0003
tut;8;0.0002
trous;10;0.0003
droite;8;0.0002
aime;33;0.001
fille;27;0.0008
honneur;22;0.0007
codindo;21;0.0006
muselière;10;0.0003
appliqué;6;0.0002
forme;11;0.0003
tes;22;0.0007
personnages;6;0.0002
a;427;0.0128
objets;8;0.0002
difficile;10;0.0003
france;10;0.0003
zélide;29;0.0009
étant;7;0.0002
désirs;6;0.0002
presque;37;0.0011
dû;11;0.0003
lorsqu’;40;0.0012
cent;36;0.0011
tête;86;0.0026
deux;180;0.0054
mot;50;0.0015
avais;43;0.0013
éolipile;10;0.0003
discret;6;0.0002
madrid;8;0.0002
pouvoir;12;0.0004
raison;54;0.0016
heures;29;0.0009
persuadé;6;0.0002
liqueur;10;0.0003
pieds;44;0.0013
pauvre;28;0.0008
commence;12;0.0004
rare;6;0.0002
voulait;7;0.0002
multitude;9;0.0003
femmes;187;0.0056
pantins;7;0.0002
aimer;17;0.0005
foule;19;0.0006
