mot;occurrence;frequence
ont;23;0.0037
lecteur;14;0.0022
reste;13;0.0021
enfin;12;0.0019
ciel;17;0.0027
united;15;0.0024
that;15;0.0024
aurais;15;0.0024
plaisirs;12;0.0019
force;6;0.001
distribution;6;0.001
tableaux;10;0.0016
vain;7;0.0011
an;6;0.001
efforts;6;0.001
beaucoup;7;0.0011
cœur;24;0.0038
esprit;15;0.0024
œil;10;0.0016
figure;9;0.0014
mal;8;0.0013
law;7;0.0011
étais;12;0.0019
*;12;0.0019
bête;17;0.0027
mettre;13;0.0021
homme;25;0.004
agréable;12;0.0019
and;66;0.0105
que;8;0.0013
partie;7;0.0011
gens;10;0.0016
trouva;6;0.001
tellement;10;0.0016
manière;14;0.0022
point;34;0.0054
espace;8;0.0013
laisse;8;0.0013
milieu;9;0.0014
bureau;8;0.0013
nombre;6;0.001
license;17;0.0027
musique;10;0.0016
such;6;0.001
personne;7;0.0011
or;6;0.001
coup;7;0.0011
était;48;0.0077
puisse;6;0.001
influence;8;0.0013
lieu;12;0.0019
chapitre;61;0.0097
aime;6;0.001
with;45;0.0072
be;8;0.0013
près;10;0.0016
faire;36;0.0058
located;7;0.0011
distribute;6;0.001
médecine;6;0.001
aspasie;9;0.0014
forme;6;0.001
plaisir;27;0.0043
hommes;33;0.0053
tes;6;0.001
aller;7;0.0011
vont;8;0.0013
a;133;0.0213
raphaël;7;0.0011
at;10;0.0016
difficile;9;0.0014
pourquoi;13;0.0021
it;8;0.0013
fais;10;0.0016
trouve;19;0.003
ici;9;0.0014
archive;13;0.0021
under;6;0.001
work;45;0.0072
là;15;0.0024
the;188;0.03
aujourd'hui;13;0.0021
tête;15;0.0024
deux;32;0.0051
imagination;13;0.0021
avais;14;0.0022
;55;0.0088
raison;8;0.0013
pieds;11;0.0018
pauvre;15;0.0024
tirer;6;0.001
faisait;8;0.0013
quelque;7;0.0011
nature;23;0.0037
fin;8;0.0013
chose;7;0.0011
jouir;7;0.0011
femmes;7;0.0011
voit;15;0.0024
foule;11;0.0018
est;220;0.0352
mieux;6;0.001
amant;9;0.0014
personnes;11;0.0018
refund;10;0.0016
doute;14;0.0022
voilà;17;0.0027
soleil;8;0.0013
art;7;0.0011
veux;6;0.001
autres;16;0.0026
pourrait;8;0.0013
by;18;0.0029
silence;7;0.0011
paragraph;10;0.0016
non;13;0.0021
have;7;0.0011
mains;7;0.0011
you;65;0.0104
suis;25;0.004
fut;20;0.0032
autre;30;0.0048
perdre;6;0.001
do;7;0.0011
tout;68;0.0109
other;17;0.0027
docteur;12;0.0019
amour;12;0.0019
comply;6;0.001
certain;8;0.0013
premier;7;0.0011
not;28;0.0045
sont;50;0.008
encore;32;0.0051
for;21;0.0034
copy;11;0.0018
triste;7;0.0011
amis;7;0.0011
lumière;10;0.0016
peut;16;0.0026
fait;38;0.0061
chambre;35;0.0056
fauteuil;9;0.0014
quelquefois;6;0.001
about;8;0.0013
ailleurs;6;0.001
serait;8;0.0013
sais;13;0.0021
blanc;6;0.001
peu;12;0.0019
section;7;0.0011
are;21;0.0034
fameux;7;0.0011
êtes;7;0.0011
main;16;0.0026
prendre;8;0.0013
ai;46;0.0074
matin;6;0.001
très;9;0.0014
si;10;0.0016
plutôt;9;0.0014
instant;13;0.0021
combien;6;0.001
peinture;10;0.0016
bras;9;0.0014
dieu;6;0.001
agree;9;0.0014
this;45;0.0072
grands;6;0.001
donc;20;0.0032
regarder;7;0.0011
avoue;8;0.0013
voyage;49;0.0078
aussi;40;0.0064
terre;8;0.0013
all;17;0.0027
project;88;0.0141
hautcastel;7;0.0011
tandis;14;0.0022
présente;9;0.0014
pu;10;0.0016
va;7;0.0011
rendre;13;0.0021
pays;7;0.0011
bien;28;0.0045
maître;6;0.001
savoir;9;0.0014
permission;6;0.001
elle;7;0.0011
literary;13;0.0021
fortune;6;0.001
feu;6;0.001
vais;7;0.0011
toujours;22;0.0035
éprouve;8;0.0013
sorte;6;0.001
donner;7;0.0011
will;7;0.0011
jours;12;0.0019
enfans;6;0.001
monde;29;0.0046
dit;21;0.0034
chemin;11;0.0018
air;10;0.0016
provide;7;0.0011
maintenant;6;0.001
parler;7;0.0011
heure;8;0.0013
set;8;0.0013
as;9;0.0014
to;25;0.004
associated;7;0.0011
spectacle;8;0.0013
using;6;0.001
full;13;0.0021
perruque;8;0.0013
ainsi;28;0.0045
cependant;8;0.0013
long;17;0.0027
avait;31;0.005
étaient;11;0.0018
été;12;0.0019
in;62;0.0099
heureux;8;0.0013
comment;11;0.0018
faut;12;0.0019
placé;6;0.001
fort;15;0.0024
toutes;18;0.0029
porte;8;0.0013
must;10;0.0016
suivant;8;0.0013
pas;113;0.0181
même;47;0.0075
mme;7;0.0011
eu;7;0.0011
mouvement;9;0.0014
avez;7;0.0011
avoir;23;0.0037
regards;6;0.001
mérite;6;0.001
copies;7;0.0011
any;37;0.0059
jusque;15;0.0024
ouvrage;6;0.001
voyageurs;6;0.001
donations;15;0.0024
ami;7;0.0011
most;6;0.001
voir;16;0.0026
toi;11;0.0018
vis;6;0.001
quarante;7;0.0011
tant;15;0.0024
jour;17;0.0027
tous;37;0.0059
moindre;6;0.001
tour;9;0.0014
vu;8;0.0013
avaient;9;0.0014
grand;14;0.0022
no;10;0.0016
ton;17;0.0027
which;7;0.0011
bon;11;0.0018
autour;19;0.003
works;32;0.0051
livre;11;0.0018
côté;8;0.0013
charge;6;0.001
may;14;0.0022
couleurs;6;0.001
mort;10;0.0016
gutenberg;88;0.0141
vérité;6;0.001
tableau;13;0.0021
cause;7;0.0011
mille;10;0.0016
famille;6;0.001
image;6;0.001
souvent;12;0.0019
yeux;16;0.0026
access;10;0.0016
without;8;0.0013
ame;63;0.0101
ensemble;7;0.0011
trademark;14;0.0022
pourra;9;0.0014
ne;271;0.0433
laws;10;0.0016
rose;10;0.0016
habit;10;0.0016
from;15;0.0024
réflexions;10;0.0016
public;6;0.001
jamais;17;0.0027
moins;8;0.0013
sortir;7;0.0011
espèce;7;0.0011
fit;9;0.0014
bientôt;8;0.0013
observations;7;0.0011
peut-être;7;0.0011
forth;8;0.0013
trop;10;0.0016
sensible;6;0.001
robe;7;0.0011
sens;10;0.0016
fois;15;0.0024
monsieur;8;0.0013
of;69;0.011
use;12;0.0019
voix;6;0.001
ebook;13;0.0021
is;10;0.0016
distributing;7;0.0011
court;6;0.001
tu;13;0.0021
soit;12;0.0019
including;8;0.0013
voudrais;6;0.001
idées;15;0.0024
copyright;20;0.0032
seul;12;0.0019
être;30;0.0048
existence;6;0.001
sensations;6;0.001
plus;131;0.0209
joannetti;17;0.0027
fee;8;0.0013
portrait;12;0.0019
âge;6;0.001
rayons;6;0.001
découvertes;10;0.0016
hélas;6;0.001
univers;8;0.0013
exemple;8;0.0013
states;19;0.003
nouvelle;8;0.0013
nuit;6;0.001
crois;8;0.0013
bal;8;0.0013
™;57;0.0091
miroir;14;0.0022
puis;8;0.0013
autant;6;0.001
sait;9;0.0014
assez;10;0.0016
voyager;11;0.0018
foundation;22;0.0035
bruit;8;0.0013
agreement;18;0.0029
moment;18;0.0029
apercevoir;6;0.001
dire;16;0.0026
sûr;6;0.001
idée;8;0.0013
information;8;0.0013
toute;14;0.0022
peine;6;0.001
belle;7;0.0011
