mot;occurrence;frequence
pense;8;0.001
tante;19;0.0025
versailles;17;0.0022
nom;15;0.0019
ne;416;0.054
jeunesse;6;0.0008
réflexions;6;0.0008
p;26;0.0034
souper;9;0.0012
délivrer;7;0.0009
tendresse;7;0.0009
jamais;39;0.0051
cher;18;0.0023
moins;19;0.0025
huron;51;0.0066
discours;6;0.0008
montagne;19;0.0025
présent;9;0.0012
fit;29;0.0038
bientôt;7;0.0009
peut-être;12;0.0016
confesseur;8;0.001
trop;14;0.0018
caractère;6;0.0008
louvois;10;0.0013
fois;18;0.0023
marraine;10;0.0013
sens;13;0.0017
monsieur;36;0.0047
roi;33;0.0043
↑;48;0.0062
ans;17;0.0022
connaître;9;0.0012
diamants;7;0.0009
sous-diacre;9;0.0012
court;7;0.0009
mari;11;0.0014
soit;9;0.0012
parents;10;0.0013
grâce;15;0.0019
idées;8;0.001
angleterre;12;0.0016
sentait;10;0.0013
seul;11;0.0014
tout-à-tous;6;0.0008
être;49;0.0064
kerkabon;33;0.0043
affaires;8;0.001
petit;18;0.0023
plus;136;0.0176
âge;7;0.0009
étonné;7;0.0009
parle;6;0.0008
religion;6;0.0008
nuit;6;0.0008
chrétien;6;0.0008
sera;6;0.0008
joie;18;0.0023
évêque;14;0.0018
autant;12;0.0016
sait;7;0.0009
assez;12;0.0016
table;8;0.001
questions;6;0.0008
ah;20;0.0026
moment;11;0.0014
voltaire;9;0.0012
dire;14;0.0018
idée;7;0.0009
janséniste;19;0.0025
paris;17;0.0022
toute;28;0.0036
parlé;8;0.001
vue;7;0.0009
doit;7;0.0009
peine;14;0.0018
notre-dame;10;0.0013
livres;6;0.0008
belle;56;0.0073
malheureux;10;0.0013
jeune;28;0.0036
«;56;0.0073
aurait;16;0.0021
argent;6;0.0008
pouvait;11;0.0014
vivre;6;0.0008
histoire;10;0.0013
bonheur;7;0.0009
baptiser;10;0.0013
femme;13;0.0017
entendre;6;0.0008
lit;9;0.0012
mots;10;0.0013
présenta;6;0.0008
allait;7;0.0009
basse-bretagne;17;0.0022
effet;13;0.0017
propre;6;0.0008
vie;28;0.0036
chaise;14;0.0018
faites;9;0.0012
vois;7;0.0009
péché;8;0.001
fils;18;0.0023
alors;17;0.0022
