mot;occurrence;frequence
sorte;59;0.0007
cornette;10;0.0001
laissons;10;0.0001
badinant;9;0.0001
parlions;9;0.0001
livrée;7;0.0001
commença;6;0.0001
dit;863;0.0097
témoignage;7;0.0001
chemin;37;0.0004
fûmes;12;0.0001
consentez;8;0.0001
charitable;8;0.0001
ouverte;10;0.0001
consolant;8;0.0001
répète;10;0.0001
difficulté;16;0.0002
regarda;8;0.0001
marchande;27;0.0003
croyait;14;0.0002
gentilhomme;8;0.0001
quant;21;0.0002
capables;6;0.0001
auberge;15;0.0002
médiocre;7;0.0001
spectacle;13;0.0001
rues;6;0.0001
trouvai;26;0.0003
égale;11;0.0001
ainsi;142;0.0016
remarqua;10;0.0001
cadette;6;0.0001
sols;7;0.0001
embrassant;9;0.0001
oncle;36;0.0004
indifférence;10;0.0001
devine;7;0.0001
levai;13;0.0001
humble;8;0.0001
cousin;6;0.0001
tâchait;7;0.0001
souffert;7;0.0001
inconnue;25;0.0003
fort;192;0.0022
penchant;10;0.0001
chargea;6;0.0001
seront;15;0.0002
évanouissement;8;0.0001
empêcha;10;0.0001
gaieté;11;0.0001
assurément;28;0.0003
prêt;7;0.0001
pas;2097;0.0236
reconnus;7;0.0001
cruel;7;0.0001
passé;41;0.0005
menez;6;0.0001
exception;9;0.0001
gagner;16;0.0002
achevait;7;0.0001
endroit;26;0.0003
estimer;6;0.0001
tiers;6;0.0001
mouvement;21;0.0002
avez;372;0.0042
regards;28;0.0003
mérite;45;0.0005
justice;32;0.0004
embonpoint;8;0.0001
aimât;8;0.0001
demeuré;6;0.0001
six;26;0.0003
regardait;28;0.0003
pudeur;8;0.0001
vis;61;0.0007
quarante;12;0.0001
tant;247;0.0028
ait;59;0.0007
ferez;13;0.0001
tous;214;0.0024
irai;15;0.0002
tendres;15;0.0002
entrant;11;0.0001
passant;23;0.0003
es;10;0.0001
gardait;6;0.0001
reposer;6;0.0001
charmée;14;0.0002
guère;33;0.0004
aune;9;0.0001
entretien;30;0.0003
vanter;7;0.0001
je;32;0.0004
surprise;47;0.0005
présentant;7;0.0001
menace;7;0.0001
déshabiller;6;0.0001
baiser;12;0.0001
imprudence;6;0.0001
huit;14;0.0002
affligez;7;0.0001
apprendre;31;0.0003
prenais;6;0.0001
rendu;15;0.0002
partout;17;0.0002
peur;48;0.0005
humilie;6;0.0001
dangereuse;6;0.0001
qualités;15;0.0002
vint;76;0.0009
cause;114;0.0013
service;40;0.0004
davantage;82;0.0009
regret;6;0.0001
généreux;26;0.0003
confusément;7;0.0001
ordre;29;0.0003
image;8;0.0001
achève;9;0.0001
raisonnement;6;0.0001
distraction;8;0.0001
veniez;9;0.0001
revenons;14;0.0002
ensemble;50;0.0006
figurez;11;0.0001
pourra;17;0.0002
voulut;26;0.0003
étrangers;8;0.0001
situation;59;0.0007
tromper;14;0.0002
stupide;6;0.0001
satisfaction;6;0.0001
chagrine;7;0.0001
abri;8;0.0001
souris;6;0.0001
assise;16;0.0002
avantage;19;0.0002
informer;16;0.0002
impossible;16;0.0002
considérable;15;0.0002
réflexions;29;0.0003
pur;6;0.0001
entends;29;0.0003
arrivâmes;14;0.0002
patience;10;0.0001
respects;7;0.0001
jamais;199;0.0022
demoiselle;29;0.0003
jugé;7;0.0001
prié;7;0.0001
soupçons;6;0.0001
portais;8;0.0001
opinion;28;0.0003
premiers;7;0.0001
presser;6;0.0001
placer;10;0.0001
espèce;32;0.0004
perte;9;0.0001
marquait;12;0.0001
retour;28;0.0003
observer;6;0.0001
inconstance;6;0.0001
prisse;6;0.0001
arrivé;27;0.0003
manquait;6;0.0001
laissait;25;0.0003
coupable;16;0.0002
trop;180;0.002
souriant;20;0.0002
sensible;29;0.0003
conséquent;9;0.0001
cadet;7;0.0001
totalement;6;0.0001
annonça;6;0.0001
jetai;18;0.0002
fond;39;0.0004
tâche;8;0.0001
véritablement;7;0.0001
conduite;23;0.0003
attendrissement;20;0.0002
oublier;15;0.0002
meurt;8;0.0001
témoins;9;0.0001
pareils;9;0.0001
songeai;9;0.0001
court;15;0.0002
tombai;9;0.0001
folie;9;0.0001
vîmes;13;0.0001
portée;10;0.0001
revenue;11;0.0001
façon;65;0.0007
retirée;10;0.0001
effroi;7;0.0001
avions;30;0.0003
admirable;13;0.0001
malheurs;27;0.0003
être;517;0.0058
flatter;7;0.0001
touche;8;0.0001
chargée;8;0.0001
affaires;27;0.0003
laisser;56;0.0006
petit;109;0.0012
ayez;38;0.0004
journée;12;0.0001
haut;11;0.0001
habits;9;0.0001
sortis;13;0.0001
arriver;29;0.0003
proposer;10;0.0001
sort;28;0.0003
jugeâmes;6;0.0001
pensionnaire;9;0.0001
injuste;6;0.0001
connaissance;24;0.0003
lever;19;0.0002
tranquille;27;0.0003
religion;16;0.0002
vive;16;0.0002
imaginé;11;0.0001
oreille;8;0.0001
allons;66;0.0007
pensée;26;0.0003
exemple;17;0.0002
nouvelle;18;0.0002
nuit;14;0.0002
crois;96;0.0011
sert;6;0.0001
prenait;18;0.0002
effrayée;6;0.0001
mettez;14;0.0002
crut;10;0.0001
sait;73;0.0008
bijou;6;0.0001
pensai;8;0.0001
quoi;8;0.0001
trouvée;15;0.0002
apercevoir;12;0.0001
pleurant;7;0.0001
absence;9;0.0001
idée;25;0.0003
retenait;7;0.0001
surplus;16;0.0002
gardez;11;0.0001
sache;20;0.0002
duré;6;0.0001
vue;90;0.001
peine;155;0.0017
carrosse;103;0.0012
mourir;25;0.0003
pleurez;14;0.0002
oublierai;6;0.0001
retourner;21;0.0002
continua;23;0.0003
mémoire;9;0.0001
demeurer;10;0.0001
agitée;8;0.0001
commerce;7;0.0001
ému;9;0.0001
servi;16;0.0002
afflige;9;0.0001
dutour;109;0.0012
refuser;15;0.0002
richesses;7;0.0001
argent;74;0.0008
embrasser;16;0.0002
quittant;11;0.0001
adresse;24;0.0003
présence;15;0.0002
souffrez;9;0.0001
confus;7;0.0001
prise;17;0.0002
mettrai;6;0.0001
pût;13;0.0001
soupir;17;0.0002
climal;118;0.0013
promets;12;0.0001
faisant;11;0.0001
marier;12;0.0001
allée;11;0.0001
