mot;occurrence;frequence
malheur;11;0.0002
vareuse;13;0.0002
demander;7;0.0001
passager;11;0.0002
tas;19;0.0003
démolition;7;0.0001
bien;169;0.0028
seigneurie;6;0.0001
pays;38;0.0006
tombait;11;0.0002
lames;53;0.0009
épaules;10;0.0002
pèse;6;0.0001
passer;32;0.0005
forge;21;0.0003
élément;10;0.0002
brouillard;51;0.0008
sorte;73;0.0012
morceaux;14;0.0002
pesanteur;6;0.0001
valise;6;0.0001
paille;6;0.0001
printemps;16;0.0003
vaste;38;0.0006
normandie;8;0.0001
joues;6;0.0001
oserait;9;0.0001
outillage;6;0.0001
fleur;23;0.0004
commença;9;0.0001
dit;260;0.0042
phénomènes;9;0.0001
chemin;19;0.0003
océan;75;0.0012
violemment;6;0.0001
ouverte;19;0.0003
difficulté;6;0.0001
voler;6;0.0001
regarda;34;0.0006
locale;7;0.0001
pièces;11;0.0002
croyait;29;0.0005
pouces;10;0.0002
atlantique;6;0.0001
chaîne;25;0.0004
caisses;11;0.0002
rocquaine;7;0.0001
châssis;7;0.0001
quant;30;0.0005
sauta;9;0.0001
rumeur;10;0.0002
habitait;9;0.0001
verre;9;0.0001
spectacle;6;0.0001
rues;14;0.0002
malaisé;7;0.0001
auberge;17;0.0003
millions;9;0.0001
ainsi;66;0.0011
mouillage;8;0.0001
abondent;8;0.0001
oncle;23;0.0004
extraordinaire;13;0.0002
vivantes;7;0.0001
inconnue;8;0.0001
annonce;12;0.0002
varech;11;0.0002
fort;57;0.0009
îles;55;0.0009
étage;10;0.0002
seconde;20;0.0003
pont;38;0.0006
prêt;11;0.0002
visionnaire;6;0.0001
pas;927;0.0151
noires;11;0.0002
passé;25;0.0004
magloire;7;0.0001
suroît;10;0.0002
exception;6;0.0001
gagner;7;0.0001
dehors;12;0.0002
achevait;10;0.0002
endroit;19;0.0003
poursuivit;9;0.0001
distinguait;12;0.0002
rapidement;8;0.0001
pousse;8;0.0001
mouvement;26;0.0004
avez;49;0.0008
dormait;11;0.0002
regards;6;0.0001
ancre;25;0.0004
violence;7;0.0001
vol;14;0.0002
nègre;8;0.0001
justice;16;0.0003
clocher;8;0.0001
pression;15;0.0002
six;57;0.0009
regardait;33;0.0005
emporté;10;0.0002
quarante;25;0.0004
crépusculaire;6;0.0001
avançait;7;0.0001
tombe;20;0.0003
tant;54;0.0009
détresse;9;0.0001
insulaires;8;0.0001
tous;140;0.0023
nuits;8;0.0001
ait;23;0.0004
vierge;8;0.0001
prison;11;0.0002
fou;8;0.0001
tombant;6;0.0001
douvres;123;0.002
passant;21;0.0003
es;9;0.0001
oscillation;12;0.0002
pôle;9;0.0001
guère;8;0.0001
offre;8;0.0001
songea;6;0.0001
lentement;16;0.0003
