mot;occurrence;frequence
baiser;7;0.0002
souverain;6;0.0002
relation;7;0.0002
voluptueux;16;0.0004
peur;15;0.0004
partout;12;0.0003
corriger;6;0.0002
mystérieux;23;0.0006
membre;7;0.0002
sérénité;7;0.0002
circonstance;32;0.0008
cause;32;0.0008
ouverture;6;0.0002
service;11;0.0003
davantage;24;0.0006
regret;15;0.0004
généreux;10;0.0003
mobile;15;0.0004
comprendre;27;0.0007
ordre;43;0.0011
image;46;0.0012
dou;16;0.0004
chasser;9;0.0002
précéder;10;0.0003
distraction;16;0.0004
distinguer;7;0.0002
irlande;9;0.0002
ensemble;27;0.0007
situation;28;0.0007
satisfaction;12;0.0003
abri;6;0.0002
double;17;0.0004
épuiser;11;0.0003
déchirer;7;0.0002
errant;11;0.0003
patience;9;0.0002
informer;13;0.0003
vacillant;7;0.0002
angoisse;8;0.0002
pur;64;0.0017
jamais;154;0.004
exhaler;9;0.0002
tardif;6;0.0002
allumer;7;0.0002
opinion;12;0.0003
murmure;13;0.0003
presser;16;0.0004
placer;16;0.0004
espèce;35;0.0009
perte;10;0.0003
retour;8;0.0002
chance;14;0.0004
observer;12;0.0003
affermir;9;0.0002
coupable;11;0.0003
émouvoir;7;0.0002
commun;16;0.0004
sensible;25;0.0006
trop;195;0.005
recouvrir;8;0.0002
fond;73;0.0019
disai;34;0.0009
docile;9;0.0002
ruse;9;0.0002
véritablement;10;0.0003
païen;7;0.0002
anxiété;8;0.0002
monastère;6;0.0002
désespérer;14;0.0004
conduite;11;0.0003
reculer;8;0.0002
oublier;38;0.001
flot;29;0.0007
universel;16;0.0004
court;31;0.0008
portée;9;0.0002
effroi;12;0.0003
maint;10;0.0003
admirable;7;0.0002
insensé;6;0.0002
courir;28;0.0007
rosée;11;0.0003
être;436;0.0113
flatter;9;0.0002
route;22;0.0006
direction;7;0.0002
laisser;67;0.0017
petit;116;0.003
haut;47;0.0012
journée;29;0.0007
allégresse;9;0.0002
arriver;129;0.0033
blesser;14;0.0004
franchir;13;0.0003
sort;9;0.0002
connaissance;13;0.0003
lever;33;0.0009
croissant;7;0.0002
prochain;18;0.0005
religion;13;0.0003
altérer;15;0.0004
vive;9;0.0002
oreille;12;0.0003
pensée;110;0.0028
rejoindre;11;0.0003
cou;7;0.0002
exemple;20;0.0005
front;52;0.0013
nuit;64;0.0017
bal;7;0.0002
miroir;10;0.0003
crise;16;0.0004
aurore;8;0.0002
plaie;11;0.0003
frais;12;0.0003
révolution;12;0.0003
croître;8;0.0002
silencieux;16;0.0004
apercevoir;47;0.0012
absence;27;0.0007
apparition;7;0.0002
inspirer;9;0.0002
idée;110;0.0028
inconvénient;6;0.0002
souci;11;0.0003
vue;62;0.0016
peine;73;0.0019
peupler;6;0.0002
mourir;45;0.0012
passionner;9;0.0002
volupté;14;0.0004
retourner;27;0.0007
demeurer;31;0.0008
race;7;0.0002
mémoire;14;0.0004
ému;7;0.0002
habituel;13;0.0003
refuser;8;0.0002
embrasser;18;0.0005
nourrir;8;0.0002
adresse;12;0.0003
présence;29;0.0007
égal;17;0.0004
moral;20;0.0005
piège;6;0.0002
confus;12;0.0003
prise;8;0.0002
soupir;15;0.0004
parcourir;8;0.0002
las;9;0.0002
allée;29;0.0007
contrée;8;0.0002
lit;31;0.0008
présenter;16;0.0004
général;46;0.0012
glacer;9;0.0002
expliquer;23;0.0006
essor;8;0.0002
veille;36;0.0009
grain;6;0.0002
fils;22;0.0006
oiseau;11;0.0003
désigner;10;0.0003
fruit;11;0.0003
individu;10;0.0003
communion;7;0.0002
soir;115;0.003
bouquet;8;0.0002
force;37;0.001
lendemain;37;0.001
vain;6;0.0002
an;63;0.0016
écrite;8;0.0002
mener;22;0.0006
rencontre;32;0.0008
cœur;115;0.003
doux;30;0.0008
lisière;9;0.0002
époque;15;0.0004
accabler;8;0.0002
remplir;16;0.0004
rattacher;9;0.0002
auprès;13;0.0003
dessein;21;0.0005
arbre;12;0.0003
compte;23;0.0006
singulier;21;0.0005
éloigner;14;0.0004
temple;6;0.0002
marbre;7;0.0002
auparavant;11;0.0003
échapper;40;0.001
blessure;18;0.0005
cas;26;0.0007
répliquer;7;0.0002
liberté;10;0.0003
victoire;12;0.0003
rouler;10;0.0003
épaule;6;0.0002
conseiller;7;0.0002
médecin;10;0.0003
don;19;0.0005
sacrifice;14;0.0004
train;11;0.0003
résolution;17;0.0004
promenade;27;0.0007
pourtant;81;0.0021
nécessaire;11;0.0003
raconter;10;0.0003
laisse;8;0.0002
passion;42;0.0011
chaleur;10;0.0003
discussion;7;0.0002
vigueur;6;0.0002
goutte;6;0.0002
monotone;8;0.0002
impatience;7;0.0002
idole;8;0.0002
conviction;6;0.0002
combat;14;0.0004
mourant;8;0.0002
trésor;6;0.0002
extérieur;8;0.0002
terrasse;11;0.0003
simplement;9;0.0002
lutte;19;0.0005
orgueil;28;0.0007
lente;7;0.0002
suprême;15;0.0004
affection;20;0.0005
poussière;10;0.0003
personne;18;0.0005
enfoncer;8;0.0002
préciser;8;0.0002
contempler;8;0.0002
amie;14;0.0004
étroite;11;0.0003
conster;6;0.0002
influence;12;0.0003
lueur;12;0.0003
meilleur;22;0.0006
vallée;7;0.0002
apparaître;18;0.0005
soin;31;0.0008
loi;14;0.0004
passage;18;0.0005
innocence;9;0.0002
espérer;13;0.0003
pardonner;16;0.0004
ambition;16;0.0004
bas;8;0.0002
former;15;0.0004
mortel;25;0.0006
principal;15;0.0004
souhaiter;12;0.0003
emploi;11;0.0003
peindre;19;0.0005
remettre;29;0.0007
ensembl;10;0.0003
trouver;112;0.0029
là;26;0.0007
adolescence;7;0.0002
mépris;8;0.0002
cerveau;7;0.0002
guéri;11;0.0003
demande;10;0.0003
imagination;17;0.0004
vicissitude;7;0.0002
succès;8;0.0002
cloître;7;0.0002
redoutable;7;0.0002
rappeler;23;0.0006
centre;12;0.0003
calme;16;0.0004
oh;77;0.002
profonde;9;0.0002
ecclésiastique;15;0.0004
tirer;25;0.0006
dérober;19;0.0005
gauche;11;0.0003
surface;8;0.0002
profondeur;11;0.0003
cercle;15;0.0004
conclure;7;0.0002
éclater;13;0.0003
absorber;7;0.0002
amant;16;0.0004
appliquer;16;0.0004
involontaire;6;0.0002
union;6;0.0002
épais;7;0.0002
riche;7;0.0002
chevelure;6;0.0002
avance;23;0.0006
réflexion;11;0.0003
fièvre;6;0.0002
soleil;59;0.0015
obtenir;15;0.0004
tendre;63;0.0016
approcher;29;0.0007
rang;11;0.0003
ajouta;6;0.0002
gros;6;0.0002
seigneur;8;0.0002
rue;25;0.0006
inutile;7;0.0002
produire;15;0.0004
rejeter;10;0.0003
germe;7;0.0002
illustre;13;0.0003
gracieux;13;0.0003
silence;44;0.0011
maison;52;0.0013
attacher;33;0.0009
falloir;87;0.0022
curiosité;10;0.0003
mutuel;8;0.0002
survivre;7;0.0002
sujet;39;0.001
inspiration;6;0.0002
reporter;7;0.0002
sang;26;0.0007
mademoiselle;22;0.0006
envier;6;0.0002
rayon;21;0.0005
consoler;9;0.0002
ancien;52;0.0013
amour;150;0.0039
vide;11;0.0003
dépouiller;8;0.0002
léger;35;0.0009
charger;13;0.0003
briller;12;0.0003
hâter;20;0.0005
bataille;11;0.0003
récréation;6;0.0002
accueillir;12;0.0003
inégal;10;0.0003
azur;6;0.0002
engager;16;0.0004
dormir;8;0.0002
commencement;12;0.0003
fatalité;6;0.0002
ailleurs;55;0.0014
coin;24;0.0006
glorieux;15;0.0004
baisser;7;0.0002
finir;23;0.0006
poids;6;0.0002
lieux;15;0.0004
remords;8;0.0002
composer;14;0.0004
apparence;18;0.0005
demeure;7;0.0002
neige;6;0.0002
prendre;103;0.0027
illusion;15;0.0004
lent;22;0.0006
lecture;24;0.0006
arrêter;44;0.0011
messe;12;0.0003
aveux;6;0.0002
cadre;9;0.0002
baigner;10;0.0003
crainte;22;0.0006
jeter;43;0.0011
mercredi;7;0.0002
paraître;60;0.0016
déposer;9;0.0002
harmonie;11;0.0003
semer;6;0.0002
rougir;23;0.0006
voyage;41;0.0011
genou;24;0.0006
offrir;48;0.0012
figurer;24;0.0006
rentrée;6;0.0002
fatigue;21;0.0005
terre;50;0.0013
remplacer;7;0.0002
essuyer;6;0.0002
défense;9;0.0002
agiter;19;0.0005
tandis;39;0.001
jouer;16;0.0004
semblable;11;0.0003
vou;12;0.0003
devoir;107;0.0028
obstacle;12;0.0003
choc;9;0.0002
marche;22;0.0006
regretter;8;0.0002
merveilleux;16;0.0004
tarder;8;0.0002
intention;23;0.0006
déborder;10;0.0003
douloureux;19;0.0005
vision;6;0.0002
embarrasser;8;0.0002
génération;14;0.0004
prévoir;7;0.0002
plainte;11;0.0003
fenêtre;30;0.0008
reprocher;11;0.0003
noble;30;0.0008
tort;12;0.0003
isolé;6;0.0002
horizon;22;0.0006
découvrir;20;0.0005
entraînement;7;0.0002
cheval;22;0.0006
vivement;15;0.0004
