mot;occurrence;frequence
médecin;9;0.0004
tellement;8;0.0003
impitoyable;6;0.0003
petites;21;0.0009
résolution;6;0.0003
pourtant;11;0.0005
aie;6;0.0003
basse;6;0.0003
laisse;10;0.0004
goutte;6;0.0003
…;49;0.0021
combat;9;0.0004
mourant;7;0.0003
eussiez;8;0.0003
veut;22;0.001
dix-huit;8;0.0003
orgueil;8;0.0003
personne;27;0.0012
arrière;9;0.0004
poussière;11;0.0005
beaumont;7;0.0003
aura;8;0.0003
lu;9;0.0004
minutes;9;0.0004
amie;6;0.0003
bonnet;6;0.0003
était;317;0.0139
venait;11;0.0005
influence;6;0.0003
lueur;6;0.0003
meilleur;6;0.0003
croit;10;0.0004
marches;6;0.0003
loi;6;0.0003
nus;6;0.0003
passaient;7;0.0003
hommes;86;0.0038
bas;33;0.0014
vont;6;0.0003
trouvé;10;0.0004
parut;7;0.0003
larmes;18;0.0008
avons;12;0.0005
levant;8;0.0003
canonnier;17;0.0007
genoux;12;0.0005
trouver;11;0.0005
lois;7;0.0003
voici;22;0.001
petits;21;0.0009
là;100;0.0044
mépris;14;0.0006
voyait;11;0.0005
imagination;14;0.0006
ennemis;7;0.0003
commune;9;0.0004
sommes;16;0.0007
profonde;6;0.0003
calme;14;0.0006
oh;23;0.001
tirer;7;0.0003
gauche;14;0.0006
suivi;6;0.0003
cercle;9;0.0004
abord;12;0.0005
est;570;0.0249
épais;6;0.0003
passai;6;0.0003
avance;9;0.0004
voilà;42;0.0018
soleil;19;0.0008
soyez;13;0.0006
tendre;6;0.0003
déjà;12;0.0005
ajouta;15;0.0007
autres;38;0.0017
venu;10;0.0004
seigneur;8;0.0003
gros;29;0.0013
rue;21;0.0009
inutile;7;0.0003
silence;24;0.001
maison;24;0.001
moments;7;0.0003
mains;56;0.0024
voyez;23;0.001
fut;63;0.0028
sang;53;0.0023
mademoiselle;33;0.0014
voyons;11;0.0005
amour;20;0.0009
vide;8;0.0003
léger;6;0.0003
chapeau;16;0.0007
ouvrit;15;0.0007
parlement;6;0.0003
arrive;9;0.0004
attendait;6;0.0003
sont;102;0.0045
grande;45;0.002
amis;21;0.0009
surpris;6;0.0003
ailleurs;13;0.0006
liste;12;0.0005
coin;6;0.0003
salua;6;0.0003
êtes;35;0.0015
ferait;6;0.0003
prendre;20;0.0009
très;58;0.0025
si;16;0.0007
telle;8;0.0003
plutôt;7;0.0003
lecture;7;0.0003
arrêter;8;0.0003
cris;16;0.0007
faite;6;0.0003
crainte;13;0.0006
jeter;10;0.0004
bleus;7;0.0003
faibles;8;0.0003
donc;74;0.0032
terre;35;0.0015
derniers;9;0.0004
nations;6;0.0003
tandis;16;0.0007
passait;6;0.0003
semblable;7;0.0003
pensez;7;0.0003
intérêts;7;0.0003
remarquai;10;0.0004
marche;6;0.0003
juge;6;0.0003
elle;21;0.0009
docteurs;6;0.0003
toujours;115;0.005
tenait;8;0.0003
aujourd’hui;19;0.0008
trois;50;0.0022
»;20;0.0009
faisaient;9;0.0004
appartement;7;0.0003
soupira;7;0.0003
règne;7;0.0003
fenêtre;15;0.0007
as;9;0.0004
noble;7;0.0003
cheval;12;0.0005
sortit;7;0.0003
vivement;9;0.0004
avait;185;0.0081
été;54;0.0024
monarchie;6;0.0003
tiens;6;0.0003
éternelle;8;0.0003
comment;27;0.0012
connais;8;0.0003
placé;6;0.0003
porte;61;0.0027
servir;7;0.0003
réussir;8;0.0003
même;112;0.0049
escalier;17;0.0007
kitty;46;0.002
écriai;8;0.0003
choses;24;0.001
avoir;42;0.0018
avant;11;0.0005
prenez;6;0.0003
toi;23;0.001
cru;7;0.0003
publiques;9;0.0004
pensées;7;0.0003
coups;9;0.0004
armée;7;0.0003
moindre;13;0.0006
dents;9;0.0004
écrit;13;0.0006
chagrin;6;0.0003
grandes;7;0.0003
vu;39;0.0017
tourna;8;0.0003
cacher;8;0.0003
haine;7;0.0003
laissez;7;0.0003
attitude;8;0.0003
bon;63;0.0028
reine;6;0.0003
livre;13;0.0006
charge;7;0.0003
vérité;22;0.001
pauvres;10;0.0004
monter;14;0.0006
minuit;6;0.0003
mille;20;0.0009
position;7;0.0003
toucher;7;0.0003
conserver;6;0.0003
phrases;7;0.0003
souffle;11;0.0005
rose;19;0.0008
morts;8;0.0003
fus;9;0.0004
public;7;0.0003
duc;8;0.0003
moins;53;0.0023
moyen;9;0.0004
droit;20;0.0009
sortir;20;0.0009
leva;27;0.0012
peuple;43;0.0019
peut-être;24;0.001
dos;17;0.0007
savez;32;0.0014
gloire;10;0.0004
nulle;10;0.0004
pièce;15;0.0007
cri;13;0.0006
voix;60;0.0026
ville;16;0.0007
meurtre;7;0.0003
veines;6;0.0003
signe;10;0.0004
hasard;8;0.0003
poésie;10;0.0004
tu;53;0.0023
chevaux;8;0.0003
grâce;15;0.0007
idées;22;0.001
passe;11;0.0005
plein;7;0.0003
aveugle;9;0.0004
dieux;7;0.0003
moitié;8;0.0003
garçon;11;0.0005
rayons;10;0.0004
sabre;7;0.0003
nouveau;7;0.0003
sourit;15;0.0007
assez;52;0.0023
table;28;0.0012
ah;64;0.0028
moment;60;0.0026
dire;79;0.0035
dessus;14;0.0006
paris;26;0.0011
doit;17;0.0007
contraire;11;0.0005
hein;9;0.0004
muse;6;0.0003
attention;9;0.0004
salle;6;0.0003
arts;7;0.0003
enfants;41;0.0018
besoin;13;0.0006
mots;17;0.0007
allait;18;0.0008
jure;6;0.0003
aider;6;0.0003
beckford;20;0.0009
vois;18;0.0008
devenu;8;0.0003
état;17;0.0007
reste;27;0.0012
froid;17;0.0007
ciel;40;0.0017
secrète;9;0.0004
confiance;7;0.0003
empêcher;13;0.0006
fallait;6;0.0003
comptoir;11;0.0005
noir;58;0.0025
papier;16;0.0007
beaucoup;27;0.0012
pareil;9;0.0004
loin;20;0.0009
maire;10;0.0004
saint-aignan;32;0.0014
douleur;13;0.0006
jeta;10;0.0004
trembler;6;0.0003
mettre;15;0.0007
demandez;6;0.0003
ombre;24;0.001
colère;8;0.0003
marcha;7;0.0003
partie;11;0.0005
gravité;7;0.0003
salut;12;0.0005
doucement;6;0.0003
fis;7;0.0003
mur;6;0.0003
milieu;23;0.001
parti;12;0.0005
homère;16;0.0007
humanité;6;0.0003
papiers;8;0.0003
longtemps;32;0.0014
andré;27;0.0012
pâles;7;0.0003
répondit;17;0.0007
hostie;7;0.0003
sourire;25;0.0011
coutume;6;0.0003
caisson;6;0.0003
libre;7;0.0003
eus;6;0.0003
parfaitement;7;0.0003
près;32;0.0014
fût;17;0.0007
hôtel;11;0.0005
faire;105;0.0046
travers;10;0.0004
mère;17;0.0007
plaisir;10;0.0004
aller;14;0.0006
excellent;7;0.0003
bouche;24;0.001
pourquoi;25;0.0011
avança;9;0.0004
dix;19;0.0008
croix;8;0.0003
garde;14;0.0006
sombre;10;0.0004
1832;6;0.0003
arbres;7;0.0003
the;11;0.0005
jugement;7;0.0003
prisonnier;9;0.0004
donna;9;0.0004
deviner;7;0.0003
blancs;7;0.0003
langage;8;0.0003
vertu;8;0.0003
taille;11;0.0005
voyais;10;0.0004
faisait;25;0.0011
geste;6;0.0003
abbé;8;0.0003
mêmes;12;0.0005
fin;18;0.0008
chose;65;0.0028
plaît;14;0.0006
secret;8;0.0003
tendit;8;0.0003
émotion;12;0.0005
nuage;6;0.0003
venir;11;0.0005
ennemi;9;0.0004
donnaient;6;0.0003
baissa;8;0.0003
utile;7;0.0003
jolie;7;0.0003
pied;30;0.0013
joseph;15;0.0007
comité;6;0.0003
retournai;6;0.0003
non;46;0.002
terreur;13;0.0006
longues;8;0.0003
donné;11;0.0005
rire;13;0.0006
suis;70;0.0031
écria;27;0.0012
autre;83;0.0036
perdre;6;0.0003
marcher;11;0.0005
m;62;0.0027
tout;237;0.0104
partis;6;0.0003
bout;18;0.0008
regardant;14;0.0006
profondément;15;0.0007
vraiment;10;0.0004
certain;9;0.0004
vit;9;0.0004
science;9;0.0004
encore;110;0.0048
lettre;11;0.0005
sur-le-champ;7;0.0003
nomme;6;0.0003
officier;9;0.0004
réponse;6;0.0003
paisible;10;0.0004
resta;8;0.0003
agit;8;0.0003
pleurer;8;0.0003
chambre;49;0.0021
bonté;9;0.0004
phrase;7;0.0003
serait;26;0.0011
thermidor;9;0.0004
sais;47;0.0021
peu;96;0.0042
remuer;6;0.0003
ayant;19;0.0008
accoutumée;6;0.0003
dieu;49;0.0021
aîné;6;0.0003
belles;9;0.0004
grandeur;8;0.0003
jambes;23;0.001
coigny;15;0.0007
voulez;15;0.0007
guillaume;7;0.0003
quantité;6;0.0003
jeté;6;0.0003
charrette;9;0.0004
circonstances;6;0.0003
voulais;8;0.0003
regarde;6;0.0003
rendre;9;0.0004
savait;8;0.0003
poètes;23;0.001
sauver;7;0.0003
maître;16;0.0007
vent;11;0.0005
sire;13;0.0006
ensuite;20;0.0009
soient;7;0.0003
vais;7;0.0003
courage;14;0.0006
commissaire;8;0.0003
roue;8;0.0003
rois;6;0.0003
beau;35;0.0015
frère;13;0.0006
cour;12;0.0005
reprit;25;0.0011
affaire;13;0.0006
jours;33;0.0014
—;44;0.0019
ô;12;0.0005
air;91;0.004
face;14;0.0006
importe;10;0.0004
conversation;10;0.0004
entendis;10;0.0004
madame;43;0.0019
douce;22;0.001
vieille;9;0.0004
étaient;82;0.0036
rowley;8;0.0003
gouvernement;11;0.0005
heureux;10;0.0004
toutes;53;0.0023
domestique;7;0.0003
lèvres;25;0.0011
écrits;6;0.0003
disait;15;0.0007
nommait;10;0.0004
rêve;8;0.0003
paroles;17;0.0007
armes;7;0.0003
crus;6;0.0003
assit;7;0.0003
marie-joseph;12;0.0005
peau;6;0.0003
ami;24;0.001
douceur;9;0.0004
cherchant;6;0.0003
voir;84;0.0037
entrer;7;0.0003
eau;8;0.0003
bonne;21;0.0009
platon;11;0.0005
soumet;6;0.0003
revenir;8;0.0003
boîte;7;0.0003
malade;22;0.001
sentiment;19;0.0008
sentis;7;0.0003
grand;78;0.0034
ton;28;0.0012
saint;10;0.0004
blonds;6;0.0003
savais;9;0.0004
longs;9;0.0004
suite;12;0.0005
famille;15;0.0007
souvent;23;0.001
yeux;157;0.0069
statue;10;0.0004
poudre;10;0.0004
nom;50;0.0022
ne;938;0.041
quitter;7;0.0003
habit;21;0.0009
sentir;9;0.0004
cher;9;0.0004
bois;10;0.0004
frappant;11;0.0005
asseoir;9;0.0004
roues;6;0.0003
bientôt;9;0.0004
joye;6;0.0003
divin;7;0.0003
menton;12;0.0005
allais;11;0.0005
monsieur;52;0.0023
doigts;19;0.0008
roi;46;0.002
devient;6;0.0003
au-dessus;24;0.001
ans;47;0.0021
boutique;12;0.0005
passions;11;0.0005
parents;6;0.0003
pluie;11;0.0005
cheminée;12;0.0005
lisez;14;0.0006
faux;7;0.0003
pouvais;7;0.0003
plus;309;0.0135
âge;16;0.0007
année;9;0.0004
parle;14;0.0006
hélas;18;0.0008
pierre;11;0.0005
plume;12;0.0005
sera;29;0.0013
joie;12;0.0005
puis;9;0.0004
autant;17;0.0007
mauvais;19;0.0008
bruit;23;0.001
système;10;0.0004
suivre;12;0.0005
livres;15;0.0007
belle;25;0.0011
esprits;9;0.0004
malheureux;12;0.0005
événements;9;0.0004
saint-lazare;9;0.0004
sommeil;15;0.0007
aurait;16;0.0007
nation;12;0.0005
vivre;7;0.0003
histoire;23;0.001
bonheur;10;0.0004
actions;9;0.0004
énorme;6;0.0003
femme;51;0.0022
embarras;9;0.0004
noms;21;0.0009
vite;20;0.0009
regardais;8;0.0003
intérieur;7;0.0003
éternel;7;0.0003
propre;6;0.0003
frappait;6;0.0003
chaise;22;0.001
faites;18;0.0008
tenir;6;0.0003
justement;6;0.0003
vrai;27;0.0012
puissance;14;0.0006
qu’;88;0.0038
bord;10;0.0004
hastings;6;0.0003
profond;13;0.0006
éternellement;9;0.0004
ridicule;6;0.0003
oui;44;0.0019
craintes;7;0.0003
esprit;29;0.0013
œil;21;0.0009
mal;37;0.0016
gilbert;11;0.0005
expression;11;0.0005
cinq;8;0.0003
prit;26;0.0011
pouvez;10;0.0004
semble;10;0.0004
que;24;0.001
point;32;0.0014
respect;7;0.0003
viens;8;0.0003
mensonge;6;0.0003
nombre;7;0.0003
entra;7;0.0003
bons;9;0.0004
question;9;0.0004
brusquement;13;0.0006
fer;13;0.0006
terrible;6;0.0003
vieilles;7;0.0003
arrêta;12;0.0005
donnez;6;0.0003
humeur;17;0.0007
foi;26;0.0011
dignité;11;0.0005
âgé;8;0.0003
coup;55;0.0024
henriot;14;0.0006
lieu;13;0.0006
aient;6;0.0003
restait;7;0.0003
chapitre;45;0.002
le;6;0.0003
indignation;8;0.0003
page;6;0.0003
seulement;36;0.0016
simple;13;0.0006
noirs;7;0.0003
entendu;11;0.0005
parlant;13;0.0006
bleue;7;0.0003
montrant;7;0.0003
manqué;6;0.0003
faiblesse;7;0.0003
fais;8;0.0003
voiture;9;0.0004
trouve;12;0.0005
coulanges;19;0.0008
ici;40;0.0017
pus;8;0.0003
cria;7;0.0003
commençait;7;0.0003
lord;17;0.0007
appel;6;0.0003
;148;0.0065
absolument;6;0.0003
parole;14;0.0006
devait;6;0.0003
sans-culottes;6;0.0003
nature;8;0.0003
parlait;7;0.0003
résignation;6;0.0003
semblait;15;0.0007
voit;15;0.0007
corps;41;0.0018
mesure;12;0.0005
signes;6;0.0003
marchant;7;0.0003
convention;27;0.0012
habitude;13;0.0006
palais;14;0.0006
rouges;13;0.0006
guillotine;11;0.0005
celui;14;0.0006
fermés;7;0.0003
jeu;17;0.0007
laissé;12;0.0005
robespierre;66;0.0029
pâle;11;0.0005
montrer;6;0.0003
premier;25;0.0011
crâne;7;0.0003
dernier;18;0.0008
triste;14;0.0006
fleurs;6;0.0003
lumière;11;0.0005
voulu;13;0.0006
souvenir;8;0.0003
peut;46;0.002
pain;7;0.0003
pitié;17;0.0007
digne;7;0.0003
fauteuil;17;0.0007
blaireau;32;0.0014
gravement;10;0.0004
jeunes;10;0.0004
blanc;19;0.0008
dis;21;0.0009
ai;159;0.007
matin;22;0.001
entrai;6;0.0003
croyez;11;0.0005
jette;7;0.0003
interrompit;12;0.0005
jusqu’;59;0.0026
entière;6;0.0003
demi;13;0.0006
ouvrir;6;0.0003
regarder;15;0.0007
écrire;6;0.0003
aussi;86;0.0038
nez;10;0.0004
hauteur;9;0.0004
va;21;0.0009
pu;22;0.001
petite;49;0.0021
savoir;20;0.0009
venaient;9;0.0004
regardai;7;0.0003
feu;21;0.0009
vient;19;0.0008
sainte;8;0.0003
donner;19;0.0008
donne;20;0.0009
juste;13;0.0006
sublime;6;0.0003
rude;6;0.0003
monde;48;0.0021
disais;6;0.0003
parler;39;0.0017
heure;23;0.001
prisonnière;6;0.0003
tel;12;0.0005
attendre;6;0.0003
travail;7;0.0003
cheveux;21;0.0009
cependant;14;0.0006
honnête;8;0.0003
sent;8;0.0003
long;13;0.0006
tient;7;0.0003
eh;47;0.0021
destinée;12;0.0005
français;7;0.0003
faut;41;0.0018
vieillard;15;0.0007
autorité;7;0.0003
guerre;6;0.0003
voulus;6;0.0003
médecins;6;0.0003
société;6;0.0003
eu;17;0.0007
parlez;9;0.0004
souffrances;7;0.0003
père;40;0.0017
ouvrage;6;0.0003
enfant;43;0.0019
anglaise;6;0.0003
jour;63;0.0028
tour;15;0.0007
institutions;6;0.0003
croire;7;0.0003
avaient;35;0.0015
animaux;6;0.0003
génie;8;0.0003
vaut;6;0.0003
autour;32;0.0014
paraissait;6;0.0003
côté;26;0.0011
haute;12;0.0005
mort;55;0.0024
talons;6;0.0003
tourner;7;0.0003
écouter;7;0.0003
grave;7;0.0003
pense;12;0.0005
assis;20;0.0009
tristesse;11;0.0005
fenêtres;8;0.0003
bleu;9;0.0004
forcé;7;0.0003
entendait;6;0.0003
discours;8;0.0003
présent;19;0.0008
politique;11;0.0005
fit;39;0.0017
faible;6;0.0003
robe;12;0.0005
caractère;9;0.0004
fois;59;0.0026
sens;33;0.0014
tomber;9;0.0004
cesse;12;0.0005
misère;8;0.0003
courait;6;0.0003
moine;8;0.0003
mari;7;0.0003
solitude;10;0.0004
regard;13;0.0006
soit;41;0.0018
eût;16;0.0007
penser;11;0.0005
laissa;8;0.0003
seul;44;0.0019
seuls;7;0.0003
portrait;7;0.0003
lire;16;0.0007
ailes;10;0.0004
visage;13;0.0006
joli;9;0.0004
lunettes;8;0.0003
sûr;14;0.0006
oreilles;9;0.0004
descendre;7;0.0003
toute;46;0.002
désespoir;9;0.0004
jeune;56;0.0024
«;57;0.0025
place;42;0.0018
pouvait;13;0.0006
révolutionnaire;6;0.0003
citoyen;29;0.0013
entendre;18;0.0008
mer;12;0.0005
soie;14;0.0006
part;13;0.0006
second;12;0.0005
christ;8;0.0003
sentant;6;0.0003
crains;6;0.0003
vie;71;0.0031
social;11;0.0005
est-à-dire;6;0.0003
