theme,mouvement,count
science_progres,lumieres,167
morale_vertu,lumieres,601
melancolie_spleen,romantisme,493
reve_spiritualite,romantisme,244
violence_sociale,naturalisme,87
corps_physiologie,naturalisme,394
societe_politique,lumieres,374
nature_paysage,romantisme,1208
raison_philosophie,lumieres,285
quotidien_objets,naturalisme,236
amour_sentiments,romantisme,693
travail_misere,naturalisme,277
TOTAL_romantisme,romantisme,2638
TOTAL_naturalisme,naturalisme,994
TOTAL_lumieres,lumieres,1427
