theme,mouvement,count
science_progres,lumieres,131
morale_vertu,lumieres,321
melancolie_spleen,romantisme,268
reve_spiritualite,romantisme,329
violence_sociale,naturalisme,193
corps_physiologie,naturalisme,349
societe_politique,lumieres,294
nature_paysage,romantisme,200
raison_philosophie,lumieres,369
quotidien_objets,naturalisme,290
amour_sentiments,romantisme,550
travail_misere,naturalisme,176
TOTAL_romantisme,romantisme,1347
TOTAL_naturalisme,naturalisme,1008
TOTAL_lumieres,lumieres,1115
