theme,mouvement,count
science_progres,lumieres,45
morale_vertu,lumieres,261
melancolie_spleen,romantisme,105
reve_spiritualite,romantisme,133
violence_sociale,naturalisme,44
corps_physiologie,naturalisme,173
societe_politique,lumieres,238
nature_paysage,romantisme,249
raison_philosophie,lumieres,108
quotidien_objets,naturalisme,143
amour_sentiments,romantisme,352
travail_misere,naturalisme,87
TOTAL_romantisme,romantisme,839
TOTAL_naturalisme,naturalisme,447
TOTAL_lumieres,lumieres,652
