theme,mouvement,count
science_progres,lumieres,44
morale_vertu,lumieres,234
melancolie_spleen,romantisme,157
reve_spiritualite,romantisme,124
violence_sociale,naturalisme,93
corps_physiologie,naturalisme,184
societe_politique,lumieres,149
nature_paysage,romantisme,110
raison_philosophie,lumieres,169
quotidien_objets,naturalisme,136
amour_sentiments,romantisme,377
travail_misere,naturalisme,109
TOTAL_romantisme,romantisme,768
TOTAL_naturalisme,naturalisme,522
TOTAL_lumieres,lumieres,596
