theme,mouvement,count
science_progres,lumieres,307
morale_vertu,lumieres,777
melancolie_spleen,romantisme,448
reve_spiritualite,romantisme,395
violence_sociale,naturalisme,194
corps_physiologie,naturalisme,653
societe_politique,lumieres,510
nature_paysage,romantisme,214
raison_philosophie,lumieres,689
quotidien_objets,naturalisme,348
amour_sentiments,romantisme,991
travail_misere,naturalisme,301
TOTAL_romantisme,romantisme,2048
TOTAL_naturalisme,naturalisme,1496
TOTAL_lumieres,lumieres,2283
