theme,mouvement,count
science_progres,lumieres,91
morale_vertu,lumieres,542
melancolie_spleen,romantisme,319
reve_spiritualite,romantisme,215
violence_sociale,naturalisme,205
corps_physiologie,naturalisme,279
societe_politique,lumieres,293
nature_paysage,romantisme,139
raison_philosophie,lumieres,230
quotidien_objets,naturalisme,394
amour_sentiments,romantisme,638
travail_misere,naturalisme,209
TOTAL_romantisme,romantisme,1311
TOTAL_naturalisme,naturalisme,1087
TOTAL_lumieres,lumieres,1156
