theme,mouvement,count
science_progres,lumieres,34
morale_vertu,lumieres,68
melancolie_spleen,romantisme,159
reve_spiritualite,romantisme,123
violence_sociale,naturalisme,47
corps_physiologie,naturalisme,132
societe_politique,lumieres,51
nature_paysage,romantisme,225
raison_philosophie,lumieres,53
quotidien_objets,naturalisme,53
amour_sentiments,romantisme,242
travail_misere,naturalisme,52
TOTAL_romantisme,romantisme,749
TOTAL_naturalisme,naturalisme,284
TOTAL_lumieres,lumieres,206
