theme,mouvement,count
science_progres,lumieres,272
morale_vertu,lumieres,2270
melancolie_spleen,romantisme,1433
reve_spiritualite,romantisme,531
violence_sociale,naturalisme,454
corps_physiologie,naturalisme,730
societe_politique,lumieres,709
nature_paysage,romantisme,219
raison_philosophie,lumieres,837
quotidien_objets,naturalisme,548
amour_sentiments,romantisme,2946
travail_misere,naturalisme,561
TOTAL_romantisme,romantisme,5129
TOTAL_naturalisme,naturalisme,2293
TOTAL_lumieres,lumieres,4088
