theme,mouvement,count
science_progres,lumieres,62
morale_vertu,lumieres,71
melancolie_spleen,romantisme,33
reve_spiritualite,romantisme,60
violence_sociale,naturalisme,2
corps_physiologie,naturalisme,68
societe_politique,lumieres,27
nature_paysage,romantisme,78
raison_philosophie,lumieres,89
quotidien_objets,naturalisme,31
amour_sentiments,romantisme,54
travail_misere,naturalisme,28
TOTAL_romantisme,romantisme,225
TOTAL_naturalisme,naturalisme,129
TOTAL_lumieres,lumieres,249
