mot;occurrence;frequence
cas;20;0.0008
épaule;23;0.0009
rouler;9;0.0004
médecin;88;0.0036
promenade;13;0.0005
pourtant;21;0.0009
ménage;7;0.0003
nécessaire;8;0.0003
raconter;19;0.0008
laisse;9;0.0004
passion;17;0.0007
discussion;6;0.0002
chaleur;8;0.0003
impatience;6;0.0002
conviction;7;0.0003
linge;6;0.0002
simplement;8;0.0003
terrasse;6;0.0002
baignoire;6;0.0002
lutte;7;0.0003
orgueil;7;0.0003
affection;14;0.0006
personne;8;0.0003
enfoncer;12;0.0005
contempler;10;0.0004
furieux;15;0.0006
guérison;12;0.0005
meilleur;13;0.0005
vendre;10;0.0004
prouver;11;0.0004
hôte;8;0.0003
apparaître;9;0.0004
soin;21;0.0009
passage;7;0.0003
journal;7;0.0003
espérer;13;0.0005
bas;7;0.0003
former;13;0.0005
principal;12;0.0005
andermatt;6;0.0002
curieux;11;0.0004
remettre;16;0.0007
ensembl;9;0.0004
trouver;109;0.0045
honorat;18;0.0007
là;51;0.0021
demande;15;0.0006
succès;12;0.0005
rappeler;14;0.0006
intéresser;6;0.0002
profonde;7;0.0003
calme;6;0.0002
oh;41;0.0017
tirer;20;0.0008
bourse;7;0.0003
sauter;17;0.0007
gauche;23;0.0009
pasteur;10;0.0004
mas;9;0.0004
éclater;6;0.0002
amant;9;0.0004
gêner;6;0.0002
riche;21;0.0009
avance;7;0.0003
fièvre;8;0.0003
soleil;18;0.0007
obtenir;12;0.0005
monnaie;6;0.0002
tendre;36;0.0015
approcher;10;0.0004
ajouta;10;0.0004
gros;47;0.0019
rue;13;0.0005
village;28;0.0011
silence;19;0.0008
gracieux;6;0.0002
maison;28;0.0011
attacher;16;0.0007
falloir;92;0.0038
curiosité;9;0.0004
sujet;9;0.0004
sang;10;0.0004
envier;13;0.0005
consoler;6;0.0002
ancien;30;0.0012
léger;38;0.0016
vide;12;0.0005
amour;44;0.0018
chapeau;25;0.001
charger;9;0.0004
liquide;7;0.0003
surpris;8;0.0003
dormir;14;0.0006
ailleurs;48;0.002
coin;18;0.0007
finir;41;0.0017
baisser;12;0.0005
ventre;15;0.0006
établissement;45;0.0018
demeure;8;0.0003
prendre;143;0.0058
menu;7;0.0003
lent;10;0.0004
trou;30;0.0012
arrêter;49;0.002
mèche;7;0.0003
allure;17;0.0007
crainte;13;0.0005
jeter;40;0.0016
essouffler;7;0.0003
paraître;35;0.0014
offrir;18;0.0007
figurer;9;0.0004
rougir;11;0.0004
voyage;9;0.0004
genou;21;0.0009
mouchoir;6;0.0002
gontran;48;0.002
fatigue;11;0.0004
terre;48;0.002
essuyer;6;0.0002
agiter;22;0.0009
tandis;28;0.0011
