mot;occurrence;frequence
pourtant;17;0.0007
platane;14;0.0006
emplir;7;0.0003
raconter;10;0.0004
chaleur;15;0.0006
passion;11;0.0005
monotone;10;0.0004
impatience;10;0.0004
linge;11;0.0005
simplement;7;0.0003
affection;18;0.0008
grandir;6;0.0003
arrière;8;0.0003
enfoncer;17;0.0007
contempler;7;0.0003
furieux;17;0.0007
amie;10;0.0004
lueur;11;0.0005
enfuir;14;0.0006
résigner;10;0.0004
vendre;11;0.0005
crisper;7;0.0003
vallée;8;0.0003
apparaître;15;0.0006
loi;7;0.0003
soin;9;0.0004
espérer;9;0.0004
pardonner;8;0.0003
bas;10;0.0004
fourville;10;0.0004
sieu;10;0.0004
parut;14;0.0006
galoper;6;0.0003
tiroir;8;0.0003
remettre;30;0.0013
ensembl;10;0.0004
trouver;76;0.0033
là;30;0.0013
rappeler;22;0.0009
calme;8;0.0003
oh;45;0.0019
atteler;10;0.0004
tirer;16;0.0007
sauter;13;0.0006
gauche;19;0.0008
sangloter;11;0.0005
poil;6;0.0003
gêner;8;0.0003
riche;6;0.0003
fièvre;7;0.0003
soleil;47;0.002
élégance;7;0.0003
tendre;53;0.0023
approcher;19;0.0008
ajouta;11;0.0005
gros;60;0.0026
rue;13;0.0006
village;11;0.0005
rejeter;8;0.0003
bonhomme;7;0.0003
silence;8;0.0003
maison;71;0.0031
vitesse;7;0.0003
attacher;7;0.0003
falloir;69;0.003
veuve;11;0.0005
vêtir;8;0.0003
sang;12;0.0005
envier;11;0.0005
rayon;7;0.0003
partit;13;0.0006
ancien;21;0.0009
amour;48;0.0021
vide;21;0.0009
léger;22;0.0009
chapeau;13;0.0006
charger;8;0.0003
saisie;10;0.0004
sapin;6;0.0003
dormir;31;0.0013
casser;8;0.0003
fermier;17;0.0007
ailleurs;18;0.0008
curer;6;0.0003
coin;18;0.0008
bâtiment;7;0.0003
baisser;12;0.0005
finir;38;0.0016
ventre;10;0.0004
office;9;0.0004
apparence;7;0.0003
demeure;12;0.0005
neige;9;0.0004
prendre;121;0.0052
lent;14;0.0006
trou;15;0.0006
arrêter;52;0.0022
vicomte;40;0.0017
crainte;12;0.0005
jeter;51;0.0022
paraître;29;0.0012
déposer;8;0.0003
semer;7;0.0003
offrir;7;0.0003
rougir;6;0.0003
voyage;31;0.0013
genou;27;0.0012
figurer;6;0.0003
mouchoir;9;0.0004
fatigue;6;0.0003
terre;61;0.0026
essuyer;6;0.0003
agiter;13;0.0006
tandis;23;0.001
jouer;8;0.0003
devoir;45;0.0019
filet;10;0.0004
palpiter;8;0.0003
marche;16;0.0007
mignonne;6;0.0003
aujourd’hui;10;0.0004
douloureux;12;0.0005
vision;6;0.0003
appartement;8;0.0003
fenêtre;39;0.0017
affoler;9;0.0004
comtesse;22;0.0009
val;9;0.0004
précipiter;10;0.0004
timide;7;0.0003
horizon;17;0.0007
découvrir;11;0.0005
cheval;48;0.0021
brave;7;0.0003
vivement;7;0.0003
vitre;6;0.0003
été;6;0.0003
semaine;13;0.0006
lune;13;0.0006
porte;59;0.0025
mariage;19;0.0008
servir;8;0.0003
brûler;8;0.0003
sécher;6;0.0003
boire;20;0.0009
escalier;13;0.0006
événement;12;0.0005
mèr;9;0.0004
avoir;146;0.0063
étang;7;0.0003
lamare;8;0.0003
création;6;0.0003
campagne;26;0.0011
disparaître;27;0.0012
mystère;8;0.0003
bouleverser;8;0.0003
songer;35;0.0015
chagrin;12;0.0005
poindre;46;0.002
cacher;45;0.0019
inquiet;9;0.0004
carreau;7;0.0003
haine;8;0.0003
bon;82;0.0035
grandissant;7;0.0003
livre;10;0.0004
hiver;10;0.0004
monter;47;0.002
hurler;6;0.0003
entrée;6;0.0003
toucher;17;0.0007
larme;31;0.0013
objet;17;0.0007
souffle;18;0.0008
ferme;44;0.0019
couler;6;0.0003
tante;29;0.0012
homm;7;0.0003
défaillant;6;0.0003
rose;10;0.0004
jeunesse;8;0.0003
soutane;6;0.0003
répétant;10;0.0004
droit;19;0.0008
sortir;57;0.0024
étendre;18;0.0008
leva;8;0.0003
peuple;55;0.0024
minute;23;0.001
peut-être;24;0.001
paquet;9;0.0004
dos;25;0.0011
molle;6;0.0003
infinie;6;0.0003
pièce;17;0.0007
ajouter;7;0.0003
cri;22;0.0009
voix;76;0.0033
ville;10;0.0004
hasard;19;0.0008
étreindre;10;0.0004
voiler;7;0.0003
poésie;7;0.0003
crier;42;0.0018
repas;9;0.0004
errer;9;0.0004
sembler;99;0.0043
plein;27;0.0012
hypertrophie;7;0.0003
boulanger;6;0.0003
traverser;25;0.0011
garçon;21;0.0009
traînée;6;0.0003
détail;12;0.0005
inquiéter;7;0.0003
discuter;6;0.0003
violent;7;0.0003
courant;12;0.0005
fumer;8;0.0003
nouveau;41;0.0018
travailler;13;0.0006
table;23;0.001
moment;41;0.0018
servante;9;0.0004
dire;73;0.0031
jambe;32;0.0014
attendrir;12;0.0005
saluer;16;0.0007
chauffer;6;0.0003
talus;8;0.0003
reconnaître;22;0.0009
éveiller;11;0.0005
salle;12;0.0005
chien;16;0.0007
animal;8;0.0003
couvrir;13;0.0006
besoin;26;0.0011
visite;21;0.0009
effleurer;11;0.0005
partir;42;0.0018
aider;7;0.0003
promettre;10;0.0004
café;7;0.0003
frémir;11;0.0005
froid;35;0.0015
surgir;6;0.0003
ciel;46;0.002
empêcher;14;0.0006
noir;33;0.0014
papier;14;0.0006
beaucoup;24;0.001
pareil;14;0.0006
loin;46;0.002
désirer;6;0.0003
frotter;6;0.0003
maire;8;0.0003
douleur;19;0.0008
jeta;6;0.0003
chère;18;0.0008
trembler;25;0.0011
bête;38;0.0016
mettre;139;0.006
ombre;21;0.0009
fatiguer;10;0.0004
colère;15;0.0006
rentraire;7;0.0003
frisson;13;0.0006
partie;13;0.0006
volonté;11;0.0005
murmurer;20;0.0009
doucement;29;0.0012
éviter;7;0.0003
calmer;8;0.0003
mur;17;0.0007
milieu;24;0.001
parti;7;0.0003
étrange;8;0.0003
contact;6;0.0003
revoir;16;0.0007
cheveu;9;0.0004
stupéfaire;6;0.0003
terminer;6;0.0003
répondit;19;0.0008
sourire;34;0.0015
nerveux;8;0.0003
valoir;13;0.0006
chéri;13;0.0006
libre;10;0.0004
éprouver;7;0.0003
humain;6;0.0003
suivit;7;0.0003
insecte;6;0.0003
haleine;6;0.0003
flamme;8;0.0003
charmer;6;0.0003
hôtel;12;0.0005
dur;10;0.0004
haleter;7;0.0003
faire;243;0.0104
travers;30;0.0013
mère;141;0.0061
permettre;11;0.0005
falaise;13;0.0006
plaisir;11;0.0005
manquer;6;0.0003
aller;163;0.007
continu;7;0.0003
bouche;21;0.0009
ressembler;9;0.0004
garde;15;0.0006
sombre;18;0.0008
préparer;6;0.0003
régler;7;0.0003
visiter;7;0.0003
secrétaire;7;0.0003
caresser;8;0.0003
mêler;20;0.0009
manger;28;0.0012
deviner;12;0.0005
taille;18;0.0008
remarquer;7;0.0003
geste;19;0.0008
abbé;45;0.0019
jonc;6;0.0003
fin;35;0.0015
allonger;10;0.0004
chose;92;0.004
secret;19;0.0008
émotion;17;0.0007
âm;10;0.0004
nuage;11;0.0005
venir;131;0.0056
arrivée;11;0.0005
sentit;10;0.0004
inconnu;17;0.0007
champ;17;0.0007
accompagner;10;0.0004
pied;63;0.0027
nourrice;7;0.0003
pleine;17;0.0007
perron;15;0.0006
pencher;18;0.0008
non;43;0.0018
rire;41;0.0018
causer;18;0.0008
chair;19;0.0008
poche;12;0.0005
marcher;32;0.0014
perdre;45;0.0019
m;38;0.0016
conseil;7;0.0003
courut;11;0.0005
bout;55;0.0024
étonner;21;0.0009
collège;6;0.0003
coucha;7;0.0003
affaisser;7;0.0003
vit;7;0.0003
lettre;35;0.0015
appeler;31;0.0013
aventure;7;0.0003
réponse;7;0.0003
marquer;6;0.0003
étranger;7;0.0003
épouser;8;0.0003
pleurer;50;0.0021
muraille;7;0.0003
chambre;80;0.0034
pareille;6;0.0003
bonté;7;0.0003
achever;6;0.0003
lâcher;6;0.0003
recommencer;16;0.0007
côte;28;0.0012
retirer;10;0.0004
aussitôt;28;0.0012
remuer;34;0.0015
murmura;8;0.0003
rapprocher;7;0.0003
inquiétude;10;0.0004
venue;9;0.0004
exaspérer;9;0.0004
salon;32;0.0014
battre;16;0.0007
rendre;21;0.0009
sauver;18;0.0008
maître;15;0.0006
reprendre;47;0.002
vent;33;0.0014
adresser;7;0.0003
ensuite;13;0.0006
poisson;8;0.0003
fortune;6;0.0003
roue;9;0.0004
beau;22;0.0009
frère;8;0.0003
cour;16;0.0007
reprit;21;0.0009
affaire;24;0.001
fixe;6;0.0003
couvert;6;0.0003
annoncer;17;0.0007
souffrir;19;0.0008
air;68;0.0029
enfermer;12;0.0005
face;38;0.0016
étoile;11;0.0005
espoir;11;0.0005
soupçon;6;0.0003
réalité;6;0.0003
souffrance;11;0.0005
apaisement;6;0.0003
ordinaire;8;0.0003
douce;8;0.0003
carriole;13;0.0006
terme;9;0.0004
disposer;6;0.0003
heureux;35;0.0015
notaire;9;0.0004
soutenir;15;0.0006
jardin;9;0.0004
enfer;8;0.0003
domestique;11;0.0005
incliner;7;0.0003
rêve;18;0.0008
espérance;8;0.0003
surprendre;9;0.0004
peau;14;0.0006
envelopper;11;0.0005
ami;21;0.0009
douceur;6;0.0003
toilette;12;0.0005
tressaillir;8;0.0003
voir;124;0.0053
entrer;63;0.0027
tuer;10;0.0004
muet;7;0.0003
net;6;0.0003
eau;48;0.0021
frapper;16;0.0007
bonne;6;0.0003
revenir;73;0.0031
malade;20;0.0009
dent;6;0.0003
mouiller;8;0.0003
accident;8;0.0003
sanglot;11;0.0005
source;7;0.0003
forcer;7;0.0003
grand;177;0.0076
couverture;7;0.0003
dette;6;0.0003
insignifiant;8;0.0003
suite;27;0.0012
ignorer;9;0.0004
famille;32;0.0014
devenir;58;0.0025
naître;8;0.0003
recevoir;26;0.0011
nom;31;0.0013
suffoquer;6;0.0003
quitter;33;0.0014
élan;14;0.0006
parent;31;0.0013
sentir;107;0.0046
cher;16;0.0007
ve;13;0.0006
vieillir;6;0.0003
bois;42;0.0018
redresser;8;0.0003
cérémonie;10;0.0004
asseoir;72;0.0031
accomplir;17;0.0007
bientôt;37;0.0016
essayer;13;0.0006
familier;11;0.0005
témoin;6;0.0003
monsieur;102;0.0044
au-dessus;9;0.0004
connaître;43;0.0018
affreux;8;0.0003
plaire;15;0.0006
malle;6;0.0003
odeur;16;0.0007
aigu;9;0.0004
bateau;11;0.0005
yport;13;0.0006
secousse;15;0.0006
conscience;8;0.0003
empourprer;7;0.0003
pluie;16;0.0007
vouloir;151;0.0065
cheminée;12;0.0005
baronne;76;0.0033
agenouiller;9;0.0004
existence;15;0.0006
indiquer;10;0.0004
énerver;8;0.0003
piquer;8;0.0003
amuser;7;0.0003
crever;6;0.0003
âge;9;0.0004
année;25;0.0011
pierre;10;0.0004
sauvage;16;0.0007
mince;9;0.0004
joie;35;0.0015
noce;11;0.0005
soirée;6;0.0003
autant;12;0.0005
fusil;7;0.0003
bruit;38;0.0016
répéter;26;0.0011
découverte;6;0.0003
suivre;22;0.0009
lèvre;24;0.001
sommeil;16;0.0007
subitement;6;0.0003
vivre;32;0.0014
histoire;13;0.0006
bonheur;26;0.0011
décider;24;0.001
énorme;18;0.0008
femme;141;0.0061
comte;31;0.0013
embarras;6;0.0003
vite;39;0.0017
troubler;28;0.0012
gars;11;0.0005
propre;11;0.0005
sec;6;0.0003
neuf;7;0.0003
chaise;19;0.0008
tenir;38;0.0016
vrai;17;0.0007
séparer;19;0.0008
brusque;15;0.0006
toit;11;0.0005
grand-père;7;0.0003
bord;19;0.0008
profond;16;0.0007
vif;17;0.0007
château;49;0.0021
promener;24;0.001
consentir;6;0.0003
oui;18;0.0008
esprit;35;0.0015
œil;26;0.0011
mal;22;0.0009
avancer;21;0.0009
cavalier;8;0.0003
prit;10;0.0004
gémir;9;0.0004
élevé;6;0.0003
bercer;6;0.0003
commencer;31;0.0013
goderville;8;0.0003
cuisine;9;0.0004
parvenir;9;0.0004
vaguement;6;0.0003
obliger;6;0.0003
point;87;0.0037
immense;11;0.0005
paysan;26;0.0011
particulier;7;0.0003
mont;7;0.0003
entra;10;0.0004
couvent;9;0.0004
retrouver;38;0.0016
question;10;0.0004
brusquement;48;0.0021
fer;6;0.0003
terrible;10;0.0004
départ;13;0.0006
humeur;7;0.0003
porter;38;0.0016
portière;7;0.0003
coup;83;0.0036
lieu;18;0.0008
nord;6;0.0003
chapitre;14;0.0006
décrire;6;0.0003
gazon;11;0.0005
briser;9;0.0004
marin;9;0.0004
simple;15;0.0006
banc;14;0.0006
endormir;10;0.0004
voiture;31;0.0013
ici;21;0.0009
emporter;16;0.0007
planter;8;0.0003
acheter;9;0.0004
coller;9;0.0004
balbutier;10;0.0004
brun;7;0.0003
parole;21;0.0009
nature;11;0.0005
faim;7;0.0003
jouir;6;0.0003
bel;9;0.0004
sève;7;0.0003
corps;35;0.0015
content;6;0.0003
invisible;13;0.0006
manier;6;0.0003
gorge;17;0.0007
mesure;8;0.0003
meuble;13;0.0006
habitude;20;0.0009
fossé;13;0.0006
après-midi;12;0.0005
sommet;11;0.0005
recommandation;6;0.0003
tard;24;0.001
consulter;8;0.0003
frissonner;7;0.0003
pâle;21;0.0009
apporter;20;0.0009
apaiser;7;0.0003
envie;11;0.0005
abattre;12;0.0005
effarer;6;0.0003
brise;12;0.0005
montrer;22;0.0009
premier;20;0.0009
dernier;41;0.0018
pleur;6;0.0003
ardeur;7;0.0003
triste;29;0.0012
lumière;18;0.0008
écrier;17;0.0007
souvenir;36;0.0015
clair;23;0.001
fraîcheur;6;0.0003
fâcher;12;0.0005
pain;9;0.0004
fauteuil;19;0.0008
coucher;28;0.0012
blanc;43;0.0018
sonner;14;0.0006
immobile;28;0.0012
installer;6;0.0003
matin;43;0.0018
poser;23;0.001
appartenir;6;0.0003
misérable;8;0.0003
garder;24;0.001
manoir;7;0.0003
ouvrir;43;0.0018
noblesse;7;0.0003
regarder;100;0.0043
baisa;6;0.0003
envahir;8;0.0003
écrire;14;0.0006
barque;22;0.0009
importance;7;0.0003
nez;12;0.0005
humide;13;0.0006
savoir;99;0.0043
oser;19;0.0008
feu;27;0.0012
astre;6;0.0003
donner;59;0.0025
donne;10;0.0004
indigner;10;0.0004
bosquet;15;0.0006
monde;50;0.0021
hésiter;11;0.0005
parler;59;0.0025
représenter;7;0.0003
heure;87;0.0037
dame;15;0.0006
attendre;56;0.0024
aile;10;0.0004
siège;11;0.0005
cheveux;17;0.0007
rencontrer;31;0.0013
plage;7;0.0003
infini;9;0.0004
pénible;6;0.0003
honnête;6;0.0003
long;89;0.0038
fuir;13;0.0006
retomber;7;0.0003
panier;6;0.0003
cadavre;7;0.0003
fermer;14;0.0006
élever;12;0.0005
exalter;8;0.0003
mme;11;0.0005
plaine;16;0.0007
père;101;0.0043
défaillir;6;0.0003
pente;8;0.0003
enfant;94;0.004
occuper;19;0.0008
obstiner;11;0.0005
jour;160;0.0069
gentil;6;0.0003
bondir;8;0.0003
incessant;7;0.0003
tour;36;0.0015
croire;60;0.0026
ligne;14;0.0006
repartir;16;0.0007
obéir;8;0.0003
autour;23;0.001
plante;9;0.0004
pendule;6;0.0003
côté;52;0.0022
haute;12;0.0005
tremblant;7;0.0003
joue;18;0.0008
mort;44;0.0019
enveloppé;6;0.0003
tourner;32;0.0014
écouter;16;0.0007
vague;29;0.0012
faute;7;0.0003
saison;7;0.0003
cesser;7;0.0003
grave;9;0.0004
trace;9;0.0004
enfance;9;0.0004
tristesse;15;0.0006
solitaire;9;0.0004
affirmer;6;0.0003
jupe;6;0.0003
bleu;32;0.0014
tendresse;25;0.0011
herbe;28;0.0012
course;7;0.0003
interroger;6;0.0003
roche;8;0.0003
lande;9;0.0004
montagne;8;0.0003
présent;17;0.0007
fit;12;0.0005
faible;13;0.0006
autrefoi;24;0.001
branche;13;0.0006
saisir;31;0.0013
robe;18;0.0008
révolter;8;0.0003
fois;59;0.0025
sens;8;0.0003
rideau;8;0.0003
tomber;54;0.0023
cesse;30;0.0013
poursuivre;15;0.0006
secouer;15;0.0006
mari;56;0.0024
solitude;7;0.0003
regard;27;0.0012
orme;6;0.0003
entourer;7;0.0003
penser;40;0.0017
tapisserie;11;0.0005
chercher;55;0.0024
chute;6;0.0003
géant;7;0.0003
conduire;13;0.0006
habiter;11;0.0005
antique;6;0.0003
lire;17;0.0007
habiller;8;0.0003
dimanche;9;0.0004
attirer;7;0.0003
réveil;6;0.0003
prévenir;7;0.0003
visage;27;0.0012
prêtre;52;0.0022
adieu;8;0.0003
joli;6;0.0003
prier;9;0.0004
posséder;8;0.0003
abandonner;16;0.0007
voyager;6;0.0003
attendrie;6;0.0003
écume;6;0.0003
sûr;8;0.0003
frêle;7;0.0003
acharner;7;0.0003
marquis;11;0.0005
descendre;51;0.0022
écouler;8;0.0003
désespoir;12;0.0005
morceau;6;0.0003
diminuer;6;0.0003
enlever;8;0.0003
compter;7;0.0003
naissance;6;0.0003
jeune;86;0.0037
lancer;7;0.0003
place;40;0.0017
changer;25;0.0011
indifférent;8;0.0003
glisser;19;0.0008
entendre;53;0.0023
mer;46;0.002
part;16;0.0007
second;8;0.0003
intime;6;0.0003
franc;42;0.0018
effort;12;0.0005
vie;77;0.0033
saisit;16;0.0007
relever;23;0.001
oeil;96;0.0041
