mot;occurrence;frequence
ont;32;0.0007
charmant;23;0.0005
emplit;6;0.0001
enfin;49;0.0011
baron;6;0.0001
quatre;54;0.0012
œuvre;10;0.0002
rentrer;13;0.0003
tiède;7;0.0002
pourrais;9;0.0002
mœurs;9;0.0002
dure;6;0.0001
disparut;6;0.0001
éclatant;6;0.0001
figure;33;0.0007
effaré;6;0.0001
aise;13;0.0003
heureuse;9;0.0002
tira;11;0.0002
sœur;7;0.0002
te;84;0.0019
gamine;6;0.0001
prononcer;13;0.0003
gai;11;0.0002
homme;156;0.0035
pris;38;0.0009
livide;7;0.0002
pensait;31;0.0007
quitta;6;0.0001
gens;50;0.0011
eurent;6;0.0001
jetant;7;0.0002
détails;14;0.0003
manière;9;0.0002
camarade;16;0.0004
espace;7;0.0002
irritation;7;0.0002
comprit;11;0.0002
canne;6;0.0001
réfléchir;10;0.0002
publique;9;0.0002
conquête;7;0.0002
possible;24;0.0005
poitrine;31;0.0007
verrai;10;0.0002
parfois;26;0.0006
laissée;8;0.0002
rouge;29;0.0007
appelait;10;0.0002
envoyer;10;0.0002
sorti;6;0.0001
eut;63;0.0014
supplie;7;0.0002
hier;11;0.0002
étonnement;8;0.0002
but;6;0.0001
couché;15;0.0003
or;25;0.0006
afrique;17;0.0004
posa;12;0.0003
papa;11;0.0002
doigt;10;0.0002
horrible;7;0.0002
avenir;12;0.0003
tut;18;0.0004
arrêtait;8;0.0002
droite;30;0.0007
aime;60;0.0014
gris;14;0.0003
besogne;16;0.0004
debout;34;0.0008
fille;50;0.0011
honneur;16;0.0004
poussant;7;0.0002
concierge;13;0.0003
large;22;0.0005
suzanne;56;0.0013
payé;8;0.0002
forme;12;0.0003
laurine;17;0.0004
riant;7;0.0002
tes;11;0.0002
chaises;13;0.0003
a;237;0.0054
parbleu;9;0.0002
difficile;10;0.0002
voisin;8;0.0002
dîner;60;0.0014
noire;10;0.0002
frémissante;7;0.0002
france;8;0.0002
étant;50;0.0011
dû;13;0.0003
semblaient;17;0.0004
presque;52;0.0012
lorsqu’;14;0.0003
cent;28;0.0006
tête;114;0.0026
sortie;13;0.0003
deux;274;0.0062
mot;55;0.0012
avais;27;0.0006
pénétrer;10;0.0002
pouvoir;12;0.0003
songeant;6;0.0001
raison;26;0.0006
heures;119;0.0027
commencèrent;6;0.0001
pieds;39;0.0009
pauvre;23;0.0005
commence;7;0.0002
voulait;32;0.0007
tenu;8;0.0002
femmes;82;0.0019
aimer;9;0.0002
désir;39;0.0009
foule;27;0.0006
montrait;13;0.0003
maîtresse;26;0.0006
mieux;57;0.0013
voile;8;0.0002
gardé;8;0.0002
louis;15;0.0003
trente;16;0.0004
allez;30;0.0007
personnes;15;0.0003
pantalon;6;0.0001
doute;16;0.0004
caresse;9;0.0002
roy;138;0.0031
oubliez;6;0.0001
voyant;13;0.0003
rez-de-chaussée;7;0.0002
art;7;0.0002
respirer;6;0.0001
fantaisie;6;0.0001
osais;7;0.0002
veux;94;0.0021
services;7;0.0002
dîners;6;0.0001
fillette;11;0.0002
prirent;7;0.0002
chercha;9;0.0002
vieux;48;0.0011
maigre;8;0.0002
quête;6;0.0001
étrangères;9;0.0002
furent;24;0.0005
font;13;0.0003
rappelait;10;0.0002
aimable;15;0.0003
mettait;9;0.0002
répondre;23;0.0005
balbutia;36;0.0008
mois;47;0.0011
devrais;7;0.0002
couverts;8;0.0002
docteur;7;0.0002
poches;6;0.0001
vivait;6;0.0001
chœur;6;0.0001
première;31;0.0007
temps;125;0.0028
âme;26;0.0006
madeleine;98;0.0022
vêtements;9;0.0002
nouvelles;22;0.0005
refusa;6;0.0001
venez;22;0.0005
traiter;8;0.0002
forte;10;0.0002
maîtres;8;0.0002
chronique;8;0.0002
fait;169;0.0038
côtés;10;0.0002
sou;9;0.0002
devenaient;9;0.0002
gras;11;0.0002
quelquefois;10;0.0002
écrivit;6;0.0001
clarté;10;0.0002
église;29;0.0007
intérêt;8;0.0002
sembla;10;0.0002
député;13;0.0003
dites;15;0.0003
payer;17;0.0004
mit;102;0.0023
rougit;11;0.0002
main;127;0.0029
boulevard;25;0.0006
folle;11;0.0002
instant;10;0.0002
fête;7;0.0002
approcha;11;0.0002
donnait;17;0.0004
bras;125;0.0028
bibelots;6;0.0001
emplissait;8;0.0002
tenant;6;0.0001
jugeait;6;0.0001
grands;31;0.0007
sensation;22;0.0005
occasion;12;0.0003
naturel;8;0.0002
jésus;17;0.0004
rester;14;0.0003
chat;11;0.0002
lisait;7;0.0002
rapide;25;0.0006
remit;24;0.0005
admiration;6;0.0001
longue;20;0.0005
disant;6;0.0001
tas;13;0.0003
demander;25;0.0006
pays;25;0.0006
bien;402;0.0091
épaules;23;0.0005
prenant;11;0.0002
parlaient;7;0.0002
passer;47;0.0011
projet;6;0.0001
sorte;61;0.0014
vaste;12;0.0003
joues;12;0.0003
commença;11;0.0002
dit;239;0.0054
chemin;16;0.0004
ouverte;16;0.0004
feuille;13;0.0003
regarda;25;0.0006
pièces;8;0.0002
croyait;7;0.0002
quant;11;0.0002
rumeur;7;0.0002
sauta;8;0.0002
verre;19;0.0004
habitait;8;0.0002
rues;9;0.0002
millions;14;0.0003
ainsi;43;0.001
indifférence;9;0.0002
annoncé;8;0.0002
îles;6;0.0001
fort;78;0.0018
étage;14;0.0003
seconde;20;0.0005
poète;11;0.0002
gaieté;11;0.0002
prêt;12;0.0003
pas;740;0.0167
passé;23;0.0005
soudain;27;0.0006
traversa;9;0.0002
gagner;13;0.0003
avenue;8;0.0002
légers;8;0.0002
mouvement;30;0.0007
avez;56;0.0013
apercevant;9;0.0002
regards;8;0.0002
pression;6;0.0001
six;34;0.0008
regardait;66;0.0015
quarante;11;0.0002
avançait;7;0.0002
brune;7;0.0002
ait;10;0.0002
fou;15;0.0003
tant;68;0.0015
tous;152;0.0034
irai;17;0.0004
entrant;7;0.0002
bah;16;0.0004
tombant;6;0.0001
passant;11;0.0002
es;18;0.0004
gardait;11;0.0002
guère;20;0.0005
voitures;9;0.0002
apprendre;7;0.0002
lentement;34;0.0008
surprise;17;0.0004
baiser;20;0.0005
songea;10;0.0002
huit;15;0.0003
cherchait;20;0.0005
peur;36;0.0008
partout;12;0.0003
remonta;6;0.0001
membres;12;0.0003
arbustes;6;0.0001
rouen;15;0.0003
murs;23;0.0005
portes;13;0.0003
parfums;6;0.0001
vint;27;0.0006
cause;8;0.0002
mathieu;29;0.0007
service;16;0.0004
notes;6;0.0001
davantage;10;0.0002
espérant;6;0.0001
déjeuner;22;0.0005
comprendre;23;0.0005
ordre;11;0.0002
image;9;0.0002
ensemble;17;0.0004
voulut;17;0.0004
situation;16;0.0004
moindres;9;0.0002
stupide;12;0.0003
assise;7;0.0002
maman;10;0.0002
impossible;11;0.0002
angoisse;6;0.0001
répéta;16;0.0004
entends;8;0.0002
jamais;111;0.0025
certainement;17;0.0004
opinion;9;0.0002
premiers;15;0.0003
espèce;11;0.0002
patte;7;0.0002
chance;11;0.0002
retour;6;0.0001
laissait;10;0.0002
arrivé;9;0.0002
raconta;6;0.0001
rédacteurs;10;0.0002
trop;75;0.0017
souriant;31;0.0007
annonça;14;0.0003
fond;58;0.0013
emprunt;6;0.0001
restaurant;12;0.0003
confrères;9;0.0002
témoins;7;0.0002
pareils;8;0.0002
court;8;0.0002
folie;9;0.0002
employés;7;0.0002
moustache;23;0.0005
déclara;31;0.0007
façon;42;0.0009
secrètes;6;0.0001
admirable;8;0.0002
courir;14;0.0003
être;114;0.0026
route;30;0.0007
affaires;23;0.0005
laisser;32;0.0007
petit;91;0.0021
directeur;23;0.0005
barbe;9;0.0002
journée;9;0.0002
haut;48;0.0011
arriver;23;0.0005
tranquille;17;0.0004
connaissance;11;0.0002
lever;8;0.0002
lueurs;6;0.0001
vive;10;0.0002
oreille;22;0.0005
allons;48;0.0011
pensée;44;0.001
cou;14;0.0003
exemple;19;0.0004
front;24;0.0005
nouvelle;28;0.0006
nuit;45;0.001
crois;15;0.0003
bal;8;0.0002
irrésistible;7;0.0002
crise;7;0.0002
crut;16;0.0004
frais;13;0.0003
sait;14;0.0003
